farmer_id,practice_id,CSP_ij_tCO2e_per_ha_season,y_ij_ton_per_ha_season
F0052,30,0.0758,0.034
F0052,31,0.2566,0.0953
F0052,32,0.2333,0.1358
F0052,33,0.2396,0.1096
F0052,34,0.2452,0.0657
F0052,35,0.0626,0.0802
F0052,36,0.1095,0.0978
F0052,37,0.2958,0.071
F0052,38,0.0693,0.0565
F0052,39,0.6984,0.0535
F0052,40,0.8465,0.0603
F0052,41,0.662,0.093
F0052,42,0.4125,0.1076
F0052,43,0.1097,0.0382
F0052,44,1.2446,-0.006
F0052,45,0.0971,0.1152
F0052,46,1.8755,0.1366
F0052,47,0.5654,0.0942
F0052,48,0.3494,0.1652
F0052,49,0.5641,0.1356
F0052,50,0.2841,0.1433
F0053,1,0.972,-0.03
F0053,2,1.0372,0.0779
F0053,3,0.8284,0.0636
F0053,4,0.5079,0.0408
F0053,5,0.3609,0.0302
F0053,6,0.4253,0.0172
F0053,7,0.8695,-0.0499
F0053,8,0.1828,0.1032
F0053,9,0.1671,0.0107
F0053,10,0.1624,0.0877
F0053,11,1.0082,-0.025
F0053,12,1.4962,-0.0381
F0053,13,0.3948,0.0296
F0053,14,0.2968,-0.075
F0053,15,0.381,-0.065
F0053,16,0.8405,0.0165
F0053,17,0.3544,-0.1306
F0053,18,0.4305,-0.015
F0053,19,0.2377,-0.0802
F0053,20,0.0857,0.0614
F0053,21,0.1103,0.0987
F0053,22,0.0736,0.0999
F0053,23,0.2236,0.0746
F0053,24,0.1707,0.0483
F0053,25,0.2035,-0.0421
F0053,26,0.0995,-0.0182
F0053,27,0.2901,0.0809
F0053,28,0.2838,0.1207
F0053,29,0.1672,0.0658
F0053,30,0.0821,-0.006
F0053,31,0.2524,-0.0563
F0053,32,0.266,0.1012
F0053,33,0.2207,0.1145
F0053,34,0.2052,0.0282
F0053,35,0.055,0.0911
F0053,36,0.1105,0.0423
F0053,37,0.3347,0.0327
F0053,38,0.0655,0.0546
F0053,39,0.8636,0.034
F0053,40,0.9777,0.0096
F0053,41,0.698,0.0052
F0053,42,0.4039,-0.0397
F0053,43,0.0958,0.0046
F0053,44,1.3106,0.0548
F0053,45,0.0846,0.0024
F0053,46,1.5645,0.1604
F0053,47,0.508,0.0613
F0053,48,0.3273,0.1115
F0053,49,0.4546,0.037
F0053,50,0.3244,0.1171
F0054,1,0.9,0.0569
F0054,2,0.9581,0.0209
F0054,3,0.7882,0.1157
F0054,4,0.515,0.0418
F0054,5,0.2791,0.0319
F0054,6,0.372,0.0299
F0054,7,0.8967,0.0772
F0054,8,0.1754,0.0717
F0054,9,0.1998,0.0247
F0054,10,0.1573,0.1126
F0054,11,0.8986,-0.0098
F0054,12,1.3357,-0.0827
F0054,13,0.3769,-0.0528
F0054,14,0.2234,-0.0465
F0054,15,0.4749,0.0463
F0054,16,0.6269,0.0596
F0054,17,0.3476,-0.1061
F0054,18,0.3342,-0.0215
F0054,19,0.2091,-0.0646
F0054,20,0.0776,0.0375
F0054,21,0.1157,0.041
F0054,22,0.0557,0.0767
F0054,23,0.1826,0.0885
F0054,24,0.1606,0.0633
F0054,25,0.2359,0.0654
F0054,26,0.0982,0.0037
F0054,27,0.266,0.1225
F0054,28,0.2352,0.0617
F0054,29,0.1452,0.0696
F0054,30,0.0837,0.0181
F0054,31,0.2357,0.1046
F0054,32,0.2077,0.1395
F0054,33,0.182,0.0903
F0054,34,0.1728,-0.0061
F0054,35,0.0486,0.1004
F0054,36,0.1011,0.1175
F0054,37,0.2631,0.1077
F0054,38,0.058,0.0411
F0054,39,0.5197,0.0769
F0054,40,0.7942,0.0042
F0054,41,0.6024,0.0771
F0054,42,0.4002,0.0147
F0054,43,0.0936,0.0375
F0054,44,1.2296,0.0674
F0054,45,0.072,0.1081
F0054,46,1.5909,0.1313
F0054,47,0.4278,0.1308
F0054,48,0.3555,0.1325
F0054,49,0.4379,0.0379
F0054,50,0.2419,0.1803
F0055,1,1.0467,0.0015
F0055,2,1.0391,-0.0039
F0055,3,0.7451,0.0295
F0055,4,0.6404,-0.0107
F0055,5,0.3192,-0.0463
F0055,6,0.4344,0.0445
F0055,7,0.9013,0.0126
F0055,8,0.1804,-0.0161
F0055,9,0.2008,-0.0102
F0055,10,0.1584,0.0681
F0055,11,0.9252,-0.0856
F0055,12,1.3934,-0.0483
F0055,13,0.4855,-0.1395
F0055,14,0.2476,-0.1472
F0055,15,0.4408,-0.0594
F0055,16,0.6126,0.0242
F0055,17,0.365,-0.1899
F0055,18,0.2833,-0.0545
F0055,19,0.1588,-0.0968
F0055,20,0.0559,0.0269
F0055,21,0.1054,0.0455
F0055,22,0.0428,-0.0161
F0055,23,0.1728,-0.066
F0055,24,0.1397,-0.0701
F0055,25,0.2068,-0.0613
F0055,26,0.091,0.0444
F0055,27,0.1655,0.0545
F0055,28,0.1604,0.0615
F0055,29,0.1376,0.025
F0055,30,0.0626,-0.0145
F0055,31,0.1604,0.0457
F0055,32,0.1577,0.0045
F0055,33,0.2087,0.0171
F0055,34,0.1942,0.0233
F0055,35,0.0408,0.0014
F0055,36,0.0867,0.0461
F0055,37,0.2392,-0.0171
F0055,38,0.0495,-0.0178
F0055,39,0.5972,-0.013
F0055,40,0.712,-0.05
F0055,41,0.4471,-0.0565
F0055,42,0.2948,0.0138
F0055,43,0.0817,0.0037
F0055,44,0.7604,-0.0188
F0055,45,0.0606,-0.0222
F0055,46,1.3177,0.0667
F0055,47,0.2758,0.0506
F0055,48,0.269,0.0308
F0055,49,0.3498,-0.0564
F0055,50,0.2073,0.1218
F0056,1,0.9253,0.0018
F0056,2,0.9555,0.0598
F0056,3,0.7438,0.099
F0056,4,0.3465,0.0682
F0056,5,0.2583,-0.0076
F0056,6,0.3595,0.0712
F0056,7,0.5859,0.0831
F0056,8,0.166,0.0453
F0056,9,0.1574,0.0064
F0056,10,0.1569,0.0741
F0056,11,0.8853,-0.0263
F0056,12,1.2785,-0.0954
F0056,13,0.3402,-0.0296
F0056,14,0.2219,-0.0481
F0056,15,0.4061,-0.0502
F0056,16,0.7772,0.0084
F0056,17,0.444,-0.0651
F0056,18,0.4113,0.0132
F0056,19,0.2265,-0.0257
F0056,20,0.0755,0.0757
F0056,21,0.1171,0.1052
F0056,22,0.0788,0.0819
F0056,23,0.1737,0.0324
F0056,24,0.1661,0.0382
F0056,25,0.2569,0.0047
F0056,26,0.1104,-0.0012
F0056,27,0.2458,0.077
F0056,28,0.2134,0.1637
F0056,29,0.1723,0.0958
F0056,30,0.0807,-0.0141
F0056,31,0.2268,0.0968
F0056,32,0.193,0.0759
F0056,33,0.2263,0.0895
F0056,34,0.235,0.0527
F0056,35,0.0585,0.0809
F0056,36,0.0938,0.0268
F0056,37,0.2529,-0.007
F0056,38,0.0675,0.0478
F0056,39,0.6593,-0.0355
F0056,40,1.1063,-0.0045
F0056,41,0.7063,-0.0025
F0056,42,0.3625,-0.0418
F0056,43,0.107,0.0049
F0056,44,1.1173,-0.0217
F0056,45,0.0822,0.0689
F0056,46,1.8927,0.1164
F0056,47,0.4431,0.0396
F0056,48,0.3143,0.08
F0056,49,0.5016,0.0736
F0056,50,0.2759,0.1035
F0057,1,1.1749,0.0521
F0057,2,1.0651,0.0503
F0057,3,0.7613,0.1433
F0057,4,0.5998,0.0673
F0057,5,0.3293,0.1186
F0057,6,0.4879,0.0474
F0057,7,0.803,0.0657
F0057,8,0.1843,0.0331
F0057,9,0.212,0.0895
F0057,10,0.1456,0.0957
F0057,11,0.897,-0.0243
F0057,12,1.8245,-0.0039
F0057,13,0.4451,-0.0457
F0057,14,0.293,-0.0964
F0057,15,0.5113,-0.0059
F0057,16,0.8647,0.0783
F0057,17,0.4527,-0.0984
F0057,18,0.419,-0.0324
F0057,19,0.2683,0.003
F0057,20,0.0745,0.007
F0057,21,0.1345,0.1361
F0057,22,0.0811,0.1046
F0057,23,0.2568,0.0817
F0057,24,0.1806,0.0367
F0057,25,0.2397,0.0106
F0057,26,0.0866,0.0523
F0057,27,0.2656,0.0751
F0057,28,0.2288,0.1081
F0057,29,0.219,0.1495
F0057,30,0.0761,0.017
F0057,31,0.2228,0.1036
F0057,32,0.224,0.0931
F0057,33,0.2402,0.0704
F0057,34,0.2509,0.0687
F0057,35,0.0627,-0.0105
F0057,36,0.1127,0.1283
F0057,37,0.3438,-0.0123
F0057,38,0.0648,0.0133
F0057,39,0.8196,0.0598
F0057,40,0.9065,0.0335
F0057,41,0.4636,0.0186
F0057,42,0.4237,0.0598
F0057,43,0.089,0.0367
F0057,44,1.4745,-0.0139
F0057,45,0.0835,0.0597
F0057,46,2.0085,0.1403
F0057,47,0.456,0.1141
F0057,48,0.3018,0.0991
F0057,49,0.4895,0.0491
F0057,50,0.2914,0.1556
F0058,1,1.4199,0.0241
F0058,2,1.8173,0.0132
F0058,3,1.1755,0.0518
F0058,4,0.8308,-0.0203
F0058,5,0.5544,-0.0114
F0058,6,0.6837,0.017
F0058,7,1.112,0.0751
F0058,8,0.2869,0.0269
F0058,9,0.3139,0.0038
F0058,10,0.2407,0.0763
F0058,11,1.4767,-0.0654
F0058,12,2.5092,-0.0769
F0058,13,0.5855,-0.0485
F0058,14,0.4345,-0.0952
F0058,15,0.6793,-0.0273
F0058,16,0.9124,0.0474
F0058,17,0.5863,-0.111
F0058,18,0.4858,0.0325
F0058,19,0.3138,-0.0369
F0058,20,0.1045,-0.0034
F0058,21,0.1558,0.0434
F0058,22,0.0987,0.0596
F0058,23,0.2606,0.0863
F0058,24,0.243,0.0545
F0058,25,0.2948,-0.0174
F0058,26,0.1644,-0.0125
F0058,27,0.3523,0.0873
F0058,28,0.3642,0.0637
F0058,29,0.2427,0.081
F0058,30,0.1028,-0.0054
F0058,31,0.2816,0.0111
F0058,32,0.2622,0.0931
F0058,33,0.2944,0.0318
F0058,34,0.2769,-0.0156
F0058,35,0.0782,0.07
F0058,36,0.1436,0.0263
F0058,37,0.4016,-0.0511
F0058,38,0.09,0.109
F0058,39,0.8817,0.0155
F0058,40,1.3456,0.0484
F0058,41,0.8778,-0.0469
F0058,42,0.5688,0.0782
F0058,43,0.1497,-0.0199
F0058,44,1.7563,-0.0422
F0058,45,0.1169,-0.0043
F0058,46,2.2031,0.088
F0058,47,0.5594,0.0996
F0058,48,0.4484,0.0556
F0058,49,0.5793,-0.0363
F0058,50,0.2997,0.1089
F0059,1,1.307,0.0033
F0059,2,1.4192,0.0167
F0059,3,0.8772,0.0253
F0059,4,0.7127,0.0916
F0059,5,0.3104,0.0015
F0059,6,0.5418,-0.0077
F0059,7,0.972,0.0754
F0059,8,0.204,0.0372
F0059,9,0.2661,0.071
F0059,10,0.1857,0.0803
F0059,11,0.9536,-0.0152
F0059,12,1.4619,-0.0749
F0059,13,0.4578,-0.0863
F0059,14,0.3455,-0.0093
F0059,15,0.522,-0.0671
F0059,16,0.8674,0.0584
F0059,17,0.5399,-0.132
F0059,18,0.3856,-0.0752
F0059,19,0.2153,-0.0848
F0059,20,0.0889,-0.0047
F0059,21,0.1577,0.0602
F0059,22,0.0697,0.0353
F0059,23,0.2344,0.0255
F0059,24,0.1528,0.0525
F0059,25,0.2689,-0.0095
F0059,26,0.1193,-0.0194
F0059,27,0.3028,0.0413
F0059,28,0.3219,0.0635
F0059,29,0.2211,0.0476
F0059,30,0.1013,0.0163
F0059,31,0.2847,0.0154
F0059,32,0.2479,0.1342
F0059,33,0.2388,0.0524
F0059,34,0.2104,0.0085
F0059,35,0.0707,0.006
F0059,36,0.1056,0.0808
F0059,37,0.3315,0.0734
F0059,38,0.0657,0.0197
F0059,39,0.6718,0.0234
F0059,40,0.8302,0.0197
F0059,41,0.6654,0.0161
F0059,42,0.417,-0.0258
F0059,43,0.1218,-0.0204
F0059,44,1.447,0.0586
F0059,45,0.0963,-0.0207
F0059,46,1.6677,0.1265
F0059,47,0.4735,0.0131
F0059,48,0.3714,0.0721
F0059,49,0.6281,0.0123
F0059,50,0.3083,0.0676
F0060,1,1.0907,0.0432
F0060,2,1.3885,0.0109
F0060,3,0.92,0.0177
F0060,4,0.6503,0.0552
F0060,5,0.3681,0.0059
F0060,6,0.4357,0.0177
F0060,7,1.1047,0.0424
F0060,8,0.186,0.0127
F0060,9,0.1942,-0.0164
F0060,10,0.2168,0.0934
F0060,11,1.2755,-0.046
F0060,12,1.7243,-0.0467
F0060,13,0.3391,-0.0636
F0060,14,0.3416,-0.0402
F0060,15,0.5917,-0.0866
F0060,16,0.9963,0.0448
F0060,17,0.4831,-0.1295
F0060,18,0.436,0.0259
F0060,19,0.299,-0.0221
F0060,20,0.1051,0.0704
F0060,21,0.17,0.1034
F0060,22,0.0852,0.0671
F0060,23,0.2791,0.0483
F0060,24,0.1914,0.0699
F0060,25,0.3397,-0.0013
F0060,26,0.1205,0.0257
F0060,27,0.3545,0.0767
F0060,28,0.2904,0.0923
F0060,29,0.2149,0.0348
F0060,30,0.1069,0.0037
F0060,31,0.2767,0.0692
F0060,32,0.2844,0.1094
F0060,33,0.2682,0.0755
F0060,34,0.2518,-0.0167
F0060,35,0.0726,0.042
F0060,36,0.1653,0.0776
F0060,37,0.3761,0.0187
F0060,38,0.0787,-0.0127
F0060,39,0.6687,-0.0056
F0060,40,1.1304,-0.0626
F0060,41,0.6859,0.0118
F0060,42,0.4778,-0.0173
F0060,43,0.1234,0.0679
F0060,44,1.6517,-0.019
F0060,45,0.0937,0.025
F0060,46,1.831,0.0922
F0060,47,0.5909,0.0439
F0060,48,0.3584,0.0725
F0060,49,0.6003,-0.0378
F0060,50,0.3095,0.133
F0061,1,1.0556,0.0431
F0061,2,1.171,0.0377
F0061,3,0.976,0.0365
F0061,4,0.5592,0.014
F0061,5,0.3018,-0.0288
F0061,6,0.3816,0.0037
F0061,7,0.7297,-0.0258
F0061,8,0.1788,-0.0273
F0061,9,0.155,-0.075
F0061,10,0.1403,0.0258
F0061,11,0.9281,-0.0819
F0061,12,1.5909,-0.0887
F0061,13,0.4257,-0.0968
F0061,14,0.2912,-0.0972
F0061,15,0.4896,-0.0866
F0061,16,0.8054,-0.063
F0061,17,0.4158,-0.19
F0061,18,0.4001,-0.0184
F0061,19,0.1993,-0.0313
F0061,20,0.0686,-0.042
F0061,21,0.1242,0.0059
F0061,22,0.0547,0.0362
F0061,23,0.2138,0.0373
F0061,24,0.1471,-0.0282
F0061,25,0.235,0.0043
F0061,26,0.0729,-0.0923
F0061,27,0.2648,-0.0107
F0061,28,0.2357,0.0332
F0061,29,0.1622,0.0113
F0061,30,0.0904,-0.0567
F0061,31,0.2213,-0.0083
F0061,32,0.203,-0.0173
F0061,33,0.2327,-0.0061
F0061,34,0.2269,-0.0073
F0061,35,0.0612,-0.0381
F0061,36,0.1019,-0.0487
F0061,37,0.2631,0.0034
F0061,38,0.0717,-0.0624
F0061,39,0.6228,-0.0271
F0061,40,0.9694,-0.0976
F0061,41,0.4911,-0.0114
F0061,42,0.317,-0.0562
F0061,43,0.1047,-0.0167
F0061,44,1.2313,-0.0586
F0061,45,0.0825,-0.0109
F0061,46,1.4956,0.071
F0061,47,0.4492,0.0627
F0061,48,0.35,0.0649
F0061,49,0.4492,-0.0397
F0061,50,0.2446,0.0573
F0062,1,0.685,0.0428
F0062,2,0.8544,0.0137
F0062,3,0.612,0.0491
F0062,4,0.4449,-0.0269
F0062,5,0.2377,-0.0051
F0062,6,0.327,0.0016
F0062,7,0.4416,-0.009
F0062,8,0.1288,0.0074
F0062,9,0.1692,0.0148
F0062,10,0.1205,0.08
F0062,11,0.7464,-0.0775
F0062,12,1.0693,-0.1153
F0062,13,0.3312,-0.0747
F0062,14,0.1999,-0.105
F0062,15,0.3554,-0.0768
F0062,16,0.6012,0.0163
F0062,17,0.3935,-0.1629
F0062,18,0.3044,-0.077
F0062,19,0.2088,-0.0505
F0062,20,0.0669,0.0269
F0062,21,0.1215,0.0651
F0062,22,0.0608,0.0381
F0062,23,0.1679,0.003
F0062,24,0.1286,0.0022
F0062,25,0.193,-0.0149
F0062,26,0.0817,-0.0848
F0062,27,0.2545,0.0363
F0062,28,0.1971,0.0328
F0062,29,0.1608,0.0793
F0062,30,0.0726,-0.0275
F0062,31,0.2281,-0.029
F0062,32,0.2161,0.1369
F0062,33,0.1442,0.0331
F0062,34,0.1662,-0.0043
F0062,35,0.0467,0.0452
F0062,36,0.093,-0.0101
F0062,37,0.2473,0.01
F0062,38,0.0489,-0.0487
F0062,39,0.6957,-0.0155
F0062,40,0.8028,-0.0281
F0062,41,0.5483,0.0557
F0062,42,0.3703,-0.0598
F0062,43,0.0789,-0.0125
F0062,44,1.0804,-0.0706
F0062,45,0.0732,-0.0235
F0062,46,1.6335,0.1532
F0062,47,0.375,0.053
F0062,48,0.2529,0.0758
F0062,49,0.404,-0.028
F0062,50,0.2162,0.0763
F0063,1,0.8919,0.0331
F0063,2,0.8754,0.0748
F0063,3,0.6037,0.0907
F0063,4,0.4511,0.0132
F0063,5,0.2775,-0.0139
F0063,6,0.4023,0.0652
F0063,7,0.7973,0.0111
F0063,8,0.1596,-0.0182
F0063,9,0.1579,-0.0373
F0063,10,0.1383,0.0882
F0063,11,0.6579,-0.0614
F0063,12,1.5112,-0.0492
F0063,13,0.3304,-0.1285
F0063,14,0.2723,-0.1712
F0063,15,0.4547,-0.0759
F0063,16,0.7815,-0.016
F0063,17,0.4322,-0.1554
F0063,18,0.3207,-0.0782
F0063,19,0.2283,-0.0249
F0063,20,0.0847,0.0509
F0063,21,0.1106,0.0137
F0063,22,0.0517,0.0893
F0063,23,0.1707,0.0785
F0063,24,0.1496,0.0113
F0063,25,0.2112,0.0019
F0063,26,0.0939,-0.0462
F0063,27,0.2617,0.046
F0063,28,0.2058,0.0834
F0063,29,0.1595,0.0525
F0063,30,0.0751,-0.0575
F0063,31,0.2514,0.0715
F0063,32,0.2044,0.0517
F0063,33,0.1994,0.0773
F0063,34,0.1796,-0.0156
F0063,35,0.0602,0.0192
F0063,36,0.1151,-0.0249
F0063,37,0.2753,0.0564
F0063,38,0.0579,-0.0074
F0063,39,0.5329,0.0361
F0063,40,0.7814,-0.0192
F0063,41,0.4739,0.0491
F0063,42,0.406,-0.0154
F0063,43,0.0842,0.0454
F0063,44,1.1124,-0.0523
F0063,45,0.058,-0.0104
F0063,46,1.2632,0.0797
F0063,47,0.4298,0.0284
F0063,48,0.3106,0.0352
F0063,49,0.4451,0.062
F0063,50,0.2235,0.1016
F0064,1,0.8074,0.0717
F0064,2,0.9394,0.0757
F0064,3,0.7138,0.082
F0064,4,0.5565,0.0211
F0064,5,0.3361,-0.0049
F0064,6,0.4169,0.03
F0064,7,0.7657,0.0308
F0064,8,0.1636,-0.0055
F0064,9,0.1865,0.0199
F0064,10,0.1421,0.1005
F0064,11,0.856,-0.0571
F0064,12,1.3451,-0.0916
F0064,13,0.4499,-0.0334
F0064,14,0.2777,-0.0451
F0064,15,0.3408,-0.1248
F0064,16,0.6609,0.0159
F0064,17,0.4028,-0.1248
F0064,18,0.3774,-0.0499
F0064,19,0.2335,-0.0234
F0064,20,0.0775,0.0265
F0064,21,0.1394,0.0622
F0064,22,0.0735,0.0429
F0064,23,0.2072,0.0538
F0064,24,0.1433,0.0418
F0064,25,0.2202,-0.0764
F0064,26,0.068,0.0245
F0064,27,0.2863,0.1284
F0064,28,0.2327,0.0481
F0064,29,0.1602,0.0596
F0064,30,0.0737,0.0497
F0064,31,0.2733,0.0609
F0064,32,0.1955,0.0459
F0064,33,0.2474,0.0596
F0064,34,0.1885,0.0393
F0064,35,0.0497,0.0465
F0064,36,0.0872,0.0711
F0064,37,0.2699,0.0505
F0064,38,0.0589,0.0178
F0064,39,0.5525,0.0478
F0064,40,0.805,-0.0095
F0064,41,0.5634,0.0274
F0064,42,0.3146,0.0001
F0064,43,0.1071,0.0094
F0064,44,1.1762,0.0072
F0064,45,0.0724,-0.0005
F0064,46,1.5348,0.1496
F0064,47,0.373,0.0498
F0064,48,0.2694,0.1066
F0064,49,0.4566,0.0003
F0064,50,0.2436,0.0754
F0065,1,1.3294,0.0069
F0065,2,1.3649,0.1095
F0065,3,1.0373,0.1023
F0065,4,0.7401,0.0821
F0065,5,0.4212,0.0437
F0065,6,0.6022,0.1362
F0065,7,1.2181,0.0516
F0065,8,0.2694,0.1155
F0065,9,0.2359,0.0179
F0065,10,0.2272,0.1143
F0065,11,1.2647,-0.053
F0065,12,2.4069,-0.0794
F0065,13,0.5532,-0.0092
F0065,14,0.4174,-0.085
F0065,15,0.5694,-0.0303
F0065,16,0.9281,0.088
F0065,17,0.5174,-0.0819
F0065,18,0.51,0.0146
F0065,19,0.3748,-0.0123
F0065,20,0.1013,0.0504
F0065,21,0.1752,0.0872
F0065,22,0.0835,0.0305
F0065,23,0.2656,0.091
F0065,24,0.2191,0.0835
F0065,25,0.3959,0.0509
F0065,26,0.1627,0.034
F0065,27,0.4355,0.1519
F0065,28,0.3724,0.1327
F0065,29,0.239,0.0827
F0065,30,0.1155,0.0435
F0065,31,0.3022,0.0655
F0065,32,0.2182,0.1611
F0065,33,0.3056,0.0956
F0065,34,0.3244,0.0585
F0065,35,0.0881,0.0295
F0065,36,0.1843,0.0957
F0065,37,0.4061,0.0832
F0065,38,0.0775,0.0379
F0065,39,1.0496,-0.0063
F0065,40,1.359,0.0457
F0065,41,0.9836,0.001
F0065,42,0.6423,0.0149
F0065,43,0.1383,0.0087
F0065,44,1.5642,0.039
F0065,45,0.095,0.0772
F0065,46,2.098,0.1081
F0065,47,0.5759,0.0958
F0065,48,0.4433,0.104
F0065,49,0.719,0.083
F0065,50,0.3411,0.1049
F0066,1,0.915,-0.0175
F0066,2,0.7991,-0.0402
F0066,3,0.6362,-0.0003
F0066,4,0.457,-0.0018
F0066,5,0.2413,-0.0872
F0066,6,0.3546,-0.0213
F0066,7,0.5997,-0.0312
F0066,8,0.1482,-0.0428
F0066,9,0.1752,-0.059
F0066,10,0.1636,0.0592
F0066,11,0.7365,-0.0934
F0066,12,1.3086,-0.0826
F0066,13,0.3249,-0.0999
F0066,14,0.2575,-0.0932
F0066,15,0.4551,-0.0998
F0066,16,0.6595,0.0147
F0066,17,0.3986,-0.1382
F0066,18,0.3427,-0.0856
F0066,19,0.2108,-0.1179
F0066,20,0.0778,-0.0401
F0066,21,0.1337,-0.0312
F0066,22,0.0622,0.0434
F0066,23,0.1489,0.0584
F0066,24,0.1396,-0.0306
F0066,25,0.2361,-0.0324
F0066,26,0.0991,-0.0415
F0066,27,0.2639,0.0669
F0066,28,0.2413,0.0881
F0066,29,0.1794,-0.0526
F0066,30,0.1017,-0.0747
F0066,31,0.2525,-0.0103
F0066,32,0.2129,0.0065
F0066,33,0.224,-0.008
F0066,34,0.2211,-0.0197
F0066,35,0.0568,-0.0805
F0066,36,0.0994,-0.0069
F0066,37,0.2743,-0.0131
F0066,38,0.057,-0.0343
F0066,39,0.6917,-0.101
F0066,40,0.9191,-0.0626
F0066,41,0.5037,-0.0238
F0066,42,0.419,-0.0195
F0066,43,0.0963,-0.0107
F0066,44,1.2865,-0.058
F0066,45,0.0671,-0.0464
F0066,46,1.6425,0.0608
F0066,47,0.3672,-0.0472
F0066,48,0.3331,0.0043
F0066,49,0.4684,0.0054
F0066,50,0.2064,0.0525
F0067,1,1.2973,0.0171
F0067,2,1.5286,-0.0161
F0067,3,1.0532,0.0742
F0067,4,0.7056,0.0102
F0067,5,0.4353,0.0079
F0067,6,0.5643,0.0382
F0067,7,0.9199,0.0541
F0067,8,0.2506,0.0119
F0067,9,0.2134,-0.0053
F0067,10,0.2112,0.0475
F0067,11,1.1226,-0.1012
F0067,12,1.9929,-0.0767
F0067,13,0.4198,-0.075
F0067,14,0.3706,-0.0851
F0067,15,0.563,-0.0924
F0067,16,0.8025,0.0207
F0067,17,0.5221,-0.1468
F0067,18,0.4283,-0.0488
F0067,19,0.2737,0.0311
F0067,20,0.0873,0.0051
F0067,21,0.2057,0.0576
F0067,22,0.068,0.0715
F0067,23,0.2215,0.0625
F0067,24,0.1832,-0.0107
F0067,25,0.3329,0.0002
F0067,26,0.1359,-0.021
F0067,27,0.3077,0.0698
F0067,28,0.3301,0.0705
F0067,29,0.2493,0.0645
F0067,30,0.1057,-0.0126
F0067,31,0.2859,-0.0113
F0067,32,0.245,0.0711
F0067,33,0.2594,0.0471
F0067,34,0.2457,0.0277
F0067,35,0.0711,0.0268
F0067,36,0.1112,0.0718
F0067,37,0.3396,-0.007
F0067,38,0.0734,-0.0131
F0067,39,0.9169,0.0463
F0067,40,1.164,-0.0185
F0067,41,0.7557,0.0057
F0067,42,0.47,-0.0032
F0067,43,0.1198,0.008
F0067,44,1.551,0
F0067,45,0.0869,0.0313
F0067,46,1.7695,0.0823
F0067,47,0.4987,0.0086
F0067,48,0.435,0.029
F0067,49,0.5414,0.0432
F0067,50,0.2875,0.0855
F0068,1,0.967,0.095
F0068,2,1.2026,0.1102
F0068,3,0.8559,0.1098
F0068,4,0.5554,0.0541
F0068,5,0.3845,0.0847
F0068,6,0.4046,0.0868
F0068,7,0.8065,0.0548
F0068,8,0.1862,0.0582
F0068,9,0.185,0.0181
F0068,10,0.1424,0.135
F0068,11,0.9412,-0.0209
F0068,12,1.6312,-0.0194
F0068,13,0.4332,-0.0268
F0068,14,0.2799,-0.0329
F0068,15,0.4173,0.0121
F0068,16,0.6052,0.1287
F0068,17,0.3867,-0.0551
F0068,18,0.2977,0.0079
F0068,19,0.2261,0.0552
F0068,20,0.0848,0.0873
F0068,21,0.1407,0.1005
F0068,22,0.0672,0.0822
F0068,23,0.195,0.0292
F0068,24,0.1276,0.0807
F0068,25,0.1913,0.0602
F0068,26,0.1037,0.0152
F0068,27,0.2234,0.1015
F0068,28,0.2043,0.1277
F0068,29,0.1639,0.094
F0068,30,0.0928,0.0226
F0068,31,0.2467,0.0593
F0068,32,0.1912,0.1642
F0068,33,0.2314,0.0886
F0068,34,0.1987,0.0814
F0068,35,0.0485,0.1045
F0068,36,0.1173,0.0965
F0068,37,0.2796,0.0798
F0068,38,0.0498,0.0796
F0068,39,0.5479,0.0513
F0068,40,1.0409,0.0414
F0068,41,0.5061,0.1023
F0068,42,0.3331,0.0375
F0068,43,0.1083,0.0659
F0068,44,0.985,0.0625
F0068,45,0.0683,0.1205
F0068,46,1.4038,0.1952
F0068,47,0.4762,0.0795
F0068,48,0.2974,0.1339
F0068,49,0.4087,0.0779
F0068,50,0.2289,0.1481
F0069,1,1.2945,-0.0169
F0069,2,1.3493,-0.0189
F0069,3,0.9185,0.015
F0069,4,0.6986,-0.0236
F0069,5,0.421,-0.0817
F0069,6,0.4825,-0.0118
F0069,7,0.9104,0.0485
F0069,8,0.2195,-0.0131
F0069,9,0.233,-0.027
F0069,10,0.1776,0.052
F0069,11,1.0302,-0.092
F0069,12,1.3643,-0.1403
F0069,13,0.5622,-0.0854
F0069,14,0.4118,-0.0837
F0069,15,0.6104,-0.1067
F0069,16,0.789,0.0465
F0069,17,0.531,-0.1012
F0069,18,0.4259,-0.0016
F0069,19,0.2827,-0.0288
F0069,20,0.112,-0.0336
F0069,21,0.149,-0.0108
F0069,22,0.07,0.0415
F0069,23,0.2418,0.0121
F0069,24,0.2,-0.078
F0069,25,0.3277,-0.052
F0069,26,0.132,-0.0402
F0069,27,0.3707,0.0235
F0069,28,0.2348,0.0435
F0069,29,0.2182,-0.0168
F0069,30,0.1063,-0.0557
F0069,31,0.2472,0.0216
F0069,32,0.2361,0.0275
F0069,33,0.2613,0.0493
F0069,34,0.2472,-0.0179
F0069,35,0.0645,0.0109
F0069,36,0.1479,0.0128
F0069,37,0.3727,-0.0111
F0069,38,0.0663,-0.0494
F0069,39,0.7876,-0.0418
F0069,40,1.0081,-0.0962
F0069,41,0.6235,-0.029
F0069,42,0.4817,-0.0618
F0069,43,0.1279,-0.0374
